sceneId,model,arm,questionId,category,repeat,correct,inputTokens,outputTokens,latencyMs,hallucinated,hallucinatedIds,missingInfo,scaleM,error
scene-10,anthropic/claude-haiku-4.5,textmap2,containment,containment,0,true,10716,52,1016,false,,,,
scene-9,anthropic/claude-haiku-4.5,textmap2,blockage,line-intersection,0,false,10871,202,1687,false,,,,
scene-6,anthropic/claude-haiku-4.5,textmap2,nearest_offstreet,mixed,0,false,10717,788,5270,false,,,,
scene-9,anthropic/claude-haiku-4.5,textmap2,topology,path,0,true,10831,188,2273,false,,,,
scene-10,anthropic/claude-haiku-4.5,textmap2,crossing,crossing,0,false,10777,83,1641,false,,,,
scene-10,anthropic/claude-haiku-4.5,textmap2,coverage_gap,coverage,0,true,10786,52,996,false,,,,
scene-9,anthropic/claude-haiku-4.5,textmap2,road_misplacement,mixed,0,false,10816,241,2704,false,,,,
scene-9,anthropic/claude-haiku-4.5,textmap2,enclosure,mixed,0,false,10798,278,2633,false,,,,
scene-10,anthropic/claude-haiku-4.5,textmap2,blockage,line-intersection,0,false,10805,140,1355,false,,,,
scene-10,anthropic/claude-haiku-4.5,textmap2,nearest,nearest,0,true,10710,162,2071,false,,,,
scene-11,anthropic/claude-haiku-4.5,textmap2,crossing,crossing,0,true,10675,52,1023,false,,,,
scene-10,anthropic/claude-haiku-4.5,textmap2,road_misplacement,mixed,0,true,10750,119,1806,false,,,,
scene-10,anthropic/claude-haiku-4.5,textmap2,topology,path,0,false,10765,191,2364,false,,,,
scene-8,anthropic/claude-haiku-4.5,textmap2,nearest_offstreet,mixed,0,false,10761,821,4820,false,,,,
scene-10,anthropic/claude-haiku-4.5,textmap2,enclosure,mixed,0,false,10732,324,2199,false,,,,
scene-11,anthropic/claude-haiku-4.5,textmap2,onstreet,on-street,0,false,10628,117,1686,false,,,,
scene-11,anthropic/claude-haiku-4.5,textmap2,nearest,nearest,0,true,10608,165,1918,false,,,,
scene-11,anthropic/claude-haiku-4.5,textmap2,blockage,line-intersection,0,false,10703,140,1507,false,,,,
scene-11,anthropic/claude-haiku-4.5,textmap2,road_misplacement,mixed,0,true,10648,119,1782,false,,,,
scene-12,anthropic/claude-haiku-4.5,textmap2,crossing,crossing,0,true,10745,52,1116,false,,,,
scene-11,anthropic/claude-haiku-4.5,textmap2,topology,path,0,true,10663,191,2226,false,,,,
scene-9,anthropic/claude-haiku-4.5,textmap2,nearest_offstreet,mixed,0,false,10827,833,4951,false,,,,
scene-12,anthropic/claude-haiku-4.5,textmap2,onstreet,on-street,0,false,10698,105,1638,false,,,,
scene-12,anthropic/claude-haiku-4.5,textmap2,coverage_gap,coverage,0,false,10754,99,1353,false,,,,
scene-12,anthropic/claude-haiku-4.5,textmap2,nearest,nearest,0,true,10678,143,1923,false,,,,
scene-11,anthropic/claude-haiku-4.5,textmap2,enclosure,mixed,0,false,10630,420,2813,false,,,,
scene-11,anthropic/claude-haiku-4.5,textmap2,containment,containment,0,true,10614,740,4294,false,,,,
scene-12,anthropic/claude-haiku-4.5,textmap2,blockage,line-intersection,0,false,10773,88,1392,false,,,,
scene-10,anthropic/claude-haiku-4.5,textmap2,onstreet,on-street,0,true,10730,114,5452,false,,,,
scene-12,anthropic/claude-haiku-4.5,textmap2,topology,path,0,true,10733,149,1981,false,,,,
scene-13,anthropic/claude-haiku-4.5,textmap2,crossing,crossing,0,false,10708,52,977,false,,,,
scene-12,anthropic/claude-haiku-4.5,textmap2,enclosure,mixed,0,false,10700,240,1710,false,,,,
scene-10,anthropic/claude-haiku-4.5,textmap2,nearest_offstreet,mixed,0,true,10761,797,5077,false,,,,
scene-8,anthropic/claude-haiku-4.5,textmap2,road_misplacement,mixed,0,false,10750,778,7991,false,,,,
scene-12,anthropic/claude-haiku-4.5,textmap2,containment,containment,0,false,10684,446,3289,false,,,,
scene-13,anthropic/claude-haiku-4.5,textmap2,coverage_gap,coverage,0,false,10717,140,1372,false,,,,
scene-13,anthropic/claude-haiku-4.5,textmap2,onstreet,on-street,0,true,10661,113,1621,false,,,,
scene-13,anthropic/claude-haiku-4.5,textmap2,containment,containment,0,true,10647,187,2170,false,,,,
scene-12,anthropic/claude-haiku-4.5,textmap2,road_misplacement,mixed,0,false,10718,310,2872,false,,,,
scene-13,anthropic/claude-haiku-4.5,textmap2,nearest,nearest,0,true,10641,161,1863,false,,,,
scene-11,anthropic/claude-haiku-4.5,textmap2,nearest_offstreet,mixed,0,false,10659,792,4749,false,,,,
scene-13,anthropic/claude-haiku-4.5,textmap2,enclosure,mixed,0,false,10663,290,1943,false,,,,
scene-14,anthropic/claude-haiku-4.5,textmap2,crossing,crossing,0,false,10844,83,1997,false,,,,
scene-13,anthropic/claude-haiku-4.5,textmap2,topology,path,0,true,10696,187,3170,false,,,,
scene-14,anthropic/claude-haiku-4.5,textmap2,coverage_gap,coverage,0,true,10853,52,1835,false,,,,
scene-13,anthropic/claude-haiku-4.5,textmap2,road_misplacement,mixed,0,false,10681,495,3473,false,,,,
scene-14,anthropic/claude-haiku-4.5,textmap2,onstreet,on-street,0,false,10797,117,2971,false,,,,
scene-12,anthropic/claude-haiku-4.5,textmap2,nearest_offstreet,mixed,0,false,10729,813,5048,false,,,,
scene-15,anthropic/claude-haiku-4.5,textmap2,crossing,crossing,0,false,10656,88,1198,false,,,,
scene-14,anthropic/claude-haiku-4.5,textmap2,containment,containment,0,false,10783,377,3880,false,,,,
scene-14,anthropic/claude-haiku-4.5,textmap2,nearest,nearest,0,true,10777,165,3348,false,,,,
scene-13,anthropic/claude-haiku-4.5,textmap2,blockage,line-intersection,0,false,10736,1024,4698,false,,,,
scene-15,anthropic/claude-haiku-4.5,textmap2,onstreet,on-street,0,true,10609,111,1711,false,,,,
scene-14,anthropic/claude-haiku-4.5,textmap2,blockage,line-intersection,0,false,10872,100,3331,false,,,,
scene-14,anthropic/claude-haiku-4.5,textmap2,enclosure,mixed,0,false,10799,300,2964,false,,,,
scene-15,anthropic/claude-haiku-4.5,textmap2,containment,containment,0,true,10595,119,2617,false,,,,
