sceneId,model,arm,questionId,category,repeat,correct,inputTokens,outputTokens,latencyMs,hallucinated,hallucinatedIds,missingInfo,scaleM,error
scene-12,anthropic/claude-haiku-4.5,textmap2,coverage_gap,coverage,0,true,20943,459,4073,false,,,,
scene-11,anthropic/claude-haiku-4.5,textmap2,enclosure,mixed,0,false,21129,843,7030,false,,,,
scene-12,anthropic/claude-haiku-4.5,textmap2,onstreet,on-street,0,false,20844,408,5507,false,,,,
scene-12,anthropic/claude-haiku-4.5,textmap2,containment,containment,0,false,21137,764,6385,false,,,,
scene-11,anthropic/claude-haiku-4.5,textmap2,blockage,line-intersection,0,false,21607,1239,8901,false,,,,
scene-11,anthropic/claude-haiku-4.5,textmap2,topology,path,0,false,21654,1355,9895,false,,,,
scene-11,anthropic/claude-haiku-4.5,textmap2,nearest_offstreet,mixed,0,false,21361,1006,7855,false,,,,
scene-12,anthropic/claude-haiku-4.5,textmap2,crossing,crossing,0,true,21561,1088,7655,false,,,,
scene-12,anthropic/claude-haiku-4.5,textmap2,nearest,nearest,0,true,21495,1102,7424,false,,,,
scene-13,anthropic/claude-haiku-4.5,textmap2,containment,containment,0,true,20975,652,5010,false,,,,
scene-12,anthropic/claude-haiku-4.5,textmap2,topology,path,0,false,21355,921,8114,false,,,,
scene-12,anthropic/claude-haiku-4.5,textmap2,enclosure,mixed,0,false,21166,750,6703,false,,,,
scene-12,anthropic/claude-haiku-4.5,textmap2,road_misplacement,mixed,0,true,20925,454,7280,false,,,,
scene-13,anthropic/claude-haiku-4.5,textmap2,coverage_gap,coverage,0,true,20771,375,3642,false,,,,
scene-12,anthropic/claude-haiku-4.5,textmap2,blockage,line-intersection,0,false,21642,1134,8498,false,,,,
scene-13,anthropic/claude-haiku-4.5,textmap2,nearest,nearest,0,true,20839,520,6080,false,,,,
scene-13,anthropic/claude-haiku-4.5,textmap2,onstreet,on-street,0,true,20775,413,6208,false,,,,
scene-12,anthropic/claude-haiku-4.5,textmap2,nearest_offstreet,mixed,0,false,21496,1001,7973,false,,,,
scene-13,anthropic/claude-haiku-4.5,textmap2,nearest_offstreet,mixed,0,false,21263,842,6250,false,,,,
scene-14,anthropic/claude-haiku-4.5,textmap2,containment,containment,0,true,21068,485,5648,false,,,,
scene-13,anthropic/claude-haiku-4.5,textmap2,road_misplacement,mixed,0,true,20959,562,6624,false,,,,
scene-13,anthropic/claude-haiku-4.5,textmap2,blockage,line-intersection,0,false,21292,858,7723,false,,,,
scene-14,anthropic/claude-haiku-4.5,textmap2,coverage_gap,coverage,0,true,21007,325,4408,false,,,,
scene-13,anthropic/claude-haiku-4.5,textmap2,enclosure,mixed,0,false,21305,963,6976,false,,,,
scene-14,anthropic/claude-haiku-4.5,textmap2,onstreet,on-street,0,false,21038,404,6037,false,,,,
scene-13,anthropic/claude-haiku-4.5,textmap2,crossing,crossing,0,false,21669,1277,10422,false,,,,
scene-14,anthropic/claude-haiku-4.5,textmap2,nearest,nearest,0,true,21437,846,7329,false,,,,
scene-13,anthropic/claude-haiku-4.5,textmap2,topology,path,0,false,21926,1582,10826,false,,,,
scene-14,anthropic/claude-haiku-4.5,textmap2,road_misplacement,mixed,0,false,21200,528,6386,true,l,,,
scene-14,anthropic/claude-haiku-4.5,textmap2,topology,path,0,false,21447,803,8393,false,,,,
scene-14,anthropic/claude-haiku-4.5,textmap2,crossing,crossing,0,false,21783,1116,9131,false,,,,
scene-15,anthropic/claude-haiku-4.5,textmap2,coverage_gap,coverage,0,false,20793,496,5650,false,,,,
scene-15,anthropic/claude-haiku-4.5,textmap2,containment,containment,0,true,20569,344,6183,false,,,,
scene-14,anthropic/claude-haiku-4.5,textmap2,enclosure,mixed,0,false,21597,968,8772,false,,,,
scene-15,anthropic/claude-haiku-4.5,textmap2,onstreet,on-street,0,true,20657,399,6453,false,,,,
scene-14,anthropic/claude-haiku-4.5,textmap2,nearest_offstreet,mixed,0,false,21958,1265,9388,false,,,,
scene-15,anthropic/claude-haiku-4.5,textmap2,road_misplacement,mixed,0,true,20834,541,5353,false,,,,
scene-15,anthropic/claude-haiku-4.5,textmap2,nearest,nearest,0,true,21148,933,6855,false,,,,
scene-14,anthropic/claude-haiku-4.5,textmap2,blockage,line-intersection,0,false,22044,1329,10740,false,,,,
scene-16,anthropic/claude-haiku-4.5,textmap2,containment,containment,0,true,21335,676,4962,false,,,,
scene-15,anthropic/claude-haiku-4.5,textmap2,crossing,crossing,0,false,21306,1011,9333,false,,,,
